ward_code,ward_name,ward_name_en,ward_slug,level,level_name,province_code,province_name,province_name_en,province_slug,lat,lon
18685,Cẩm Bình,Cam Binh,cam-binh-18685,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.304,105.962
18739,Cẩm Duệ,Cam Due,cam-due-18739,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.248,105.937
18736,Cẩm Hưng,Cam Hung,cam-hung-18736,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.21,106.021
18748,Cẩm Lạc,Cam Lac,cam-lac-18748,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.198,106.1
18742,Cẩm Trung,Cam Trung,cam-trung-18742,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.242,106.114
18673,Cẩm Xuyên,Cam Xuyen,cam-xuyen-18673,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.189,106.01
18394,Cổ Đạm,Co Dam,co-dam-18394,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.574,105.834
18466,Gia Hanh,Gia Hanh,gia-hanh-18466,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.443,105.695
18832,Hoành Sơn,Hoanh Son,hoanh-son-18832,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.007,106.438
18652,Hà Huy Tập,Ha Huy Tap,ha-huy-tap-18652,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.295,105.914
18502,Hà Linh,Ha Linh,ha-linh-18502,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.292,105.668
18523,Hương Bình,Huong Binh,huong-binh-18523,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.248,105.654
18496,Hương Khê,Huong Khe,huong-khe-18496,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.193,105.679
18532,Hương Phố,Huong Pho,huong-pho-18532,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.219,105.725
18133,Hương Sơn,Huong Son,huong-son-18133,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.446,105.248
18544,Hương Xuân,Huong Xuan,huong-xuan-18544,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.082,105.713
18550,Hương Đô,Huong Do,huong-do-18550,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.141,105.725
18781,Hải Ninh,Hai Ninh,hai-ninh-18781,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.124,106.329
18409,Hồng Lộc,Hong Loc,hong-loc-18409,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.485,105.85
18223,Kim Hoa,Kim Hoa,kim-hoa-18223,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.497,105.473
18775,Kỳ Anh,Ky Anh,ky-anh-18775,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.053,106.357
18814,Kỳ Hoa,Ky Hoa,ky-hoa-18814,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.072,106.272
18790,Kỳ Khang,Ky Khang,ky-khang-18790,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.123,106.261
18838,Kỳ Lạc,Ky Lac,ky-lac-18838,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.012,106.188
18844,Kỳ Thượng,Ky Thuong,ky-thuong-18844,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.0,106.158
18787,Kỳ Văn,Ky Van,ky-van-18787,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.087,106.163
18766,Kỳ Xuân,Ky Xuan,ky-xuan-18766,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.203,106.168
18568,Lộc Hà,Loc Ha,loc-ha-18568,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.462,105.912
18322,Mai Hoa,Mai Hoa,mai-hoa-18322,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.463,105.538
18583,Mai Phụ,Mai Phu,mai-phu-18583,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.433,105.892
18118,Nam Hồng Lĩnh,Nam Hong Linh,nam-hong-linh-18118,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.519,105.702
18352,Nghi Xuân,Nghi Xuan,nghi-xuan-18352,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.644,105.758
18547,Phúc Trạch,Phuc Trach,phuc-trach-18547,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.07,105.822
18754,Sông Trí,Song Tri,song-tri-18754,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.063,106.299
18184,Sơn Giang,Son Giang,son-giang-18184,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.554,105.359
18160,Sơn Hồng,Son Hong,son-hong-18160,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.559,105.295
18196,Sơn Kim 1,Son Kim 1,son-kim-1-18196,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.452,105.26
18199,Sơn Kim 2,Son Kim 2,son-kim-2-18199,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.428,105.318
18163,Sơn Tiến,Son Tien,son-tien-18163,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.553,105.503
18172,Sơn Tây,Son Tay,son-tay-18172,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.456,105.343
18676,Thiên Cầm,Thien Cam,thien-cam-18676,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.268,106.103
18073,Thành Sen,Thanh Sen,thanh-sen-18073,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.339,105.903
18328,Thượng Đức,Thuong Duc,thuong-duc-18328,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.408,105.564
18562,Thạch Hà,Thach Ha,thach-ha-18562,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.358,105.821
18604,Thạch Khê,Thach Khe,thach-khe-18604,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.385,105.95
18628,Thạch Lạc,Thach Lac,thach-lac-18628,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.367,105.961
18667,Thạch Xuân,Thach Xuan,thach-xuan-18667,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.304,105.862
18373,Tiên Điền,Tien Dien,tien-dien-18373,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.659,105.795
18634,Toàn Lưu,Toan Luu,toan-luu-18634,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.325,105.824
18436,Trường Lưu,Truong Luu,truong-luu-18436,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.443,105.672
18100,Trần Phú,Tran Phu,tran-phu-18100,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.385,105.892
18418,Tùng Lộc,Tung Loc,tung-loc-18418,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.47,105.796
18202,Tứ Mỹ,Tu My,tu-my-18202,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.511,105.528
18601,Việt Xuyên,Viet Xuyen,viet-xuyen-18601,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.366,105.817
18313,Vũ Quang,Vu Quang,vu-quang-18313,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.324,105.455
18823,Vũng Áng,Vung Ang,vung-ang-18823,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.037,106.376
18481,Xuân Lộc,Xuan Loc,xuan-loc-18481,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.385,105.777
18682,Yên Hòa,Yen Hoa,yen-hoa-18682,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.316,106.019
18364,Đan Hải,Dan Hai,dan-hai-18364,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.722,105.779
18586,Đông Kinh,Dong Kinh,dong-kinh-18586,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.451,105.838
18484,Đồng Lộc,Dong Loc,dong-loc-18484,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.405,105.727
18619,Đồng Tiến,Dong Tien,dong-tien-18619,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.349,106.007
18244,Đức Minh,Duc Minh,duc-minh-18244,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.55,105.579
18262,Đức Quang,Duc Quang,duc-quang-18262,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.551,105.643
18277,Đức Thịnh,Duc Thinh,duc-thinh-18277,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.478,105.644
18229,Đức Thọ,Duc Tho,duc-tho-18229,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.489,105.605
18304,Đức Đồng,Duc Dong,duc-dong-18304,2,Xã/Phường,42,Hà Tĩnh,Ha Tinh,ha-tinh-42,18.457,105.567
12499,A Sào,A Sao,a-sao-12499,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.697,106.391
13096,Bình Nguyên,Binh Nguyen,binh-nguyen-13096,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.458,106.423
13183,Bình Thanh,Binh Thanh,binh-thanh-13183,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.321,106.436
13186,Bình Định,Binh Dinh,binh-dinh-13186,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.319,106.459
12916,Bắc Thái Ninh,Bac Thai Ninh,bac-thai-ninh-12916,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.52,106.496
12859,Bắc Thụy Anh,Bac Thuy Anh,bac-thuy-anh-12859,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.597,106.544
12700,Bắc Tiên Hưng,Bac Tien Hung,bac-tien-hung-12700,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.581,106.318
12694,Bắc Đông Hưng,Bac Dong Hung,bac-dong-hung-12694,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.578,106.408
12745,Bắc Đông Quan,Bac Dong Quan,bac-dong-quan-12745,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.539,106.394
12247,Châu Ninh,Chau Ninh,chau-ninh-12247,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.807,105.928
12271,Chí Minh,Chi Minh,chi-minh-12271,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.778,105.988
12619,Diên Hà,Dien Ha,dien-ha-12619,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.642,106.255
12322,Hiệp Cường,Hiep Cuong,hiep-cuong-12322,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.726,106.04
12070,Hoàn Long,Hoan Long,hoan-long-12070,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.903,105.984
12337,Hoàng Hoa Thám,Hoang Hoa Tham,hoang-hoa-tham-12337,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.698,106.109
12586,Hưng Hà,Hung Ha,hung-ha-12586,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.593,106.218
13066,Hưng Phú,Hung Phu,hung-phu-13066,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.299,106.568
11980,Hồng Châu,Hong Chau,hong-chau-11980,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.632,106.054
12685,Hồng Minh,Hong Minh,hong-minh-12685,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.536,106.214
12196,Hồng Quang,Hong Quang,hong-quang-12196,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.753,106.119
13159,Hồng Vũ,Hong Vu,hong-vu-13159,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.365,106.384
12205,Khoái Châu,Khoai Chau,khoai-chau-12205,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.84,105.978
13075,Kiến Xương,Kien Xuong,kien-xuong-13075,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.397,106.421
12613,Long Hưng,Long Hung,long-hung-12613,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.617,106.148
13120,Lê Lợi,Le Loi,le-loi-13120,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.431,106.457
12676,Lê Quý Đôn,Le Quy Don,le-quy-don-12676,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.56,106.175
12280,Lương Bằng,Luong Bang,luong-bang-12280,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.748,106.081
11992,Lạc Đạo,Lac Dao,lac-dao-11992,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.978,106.034
12511,Minh Thọ,Minh Tho,minh-tho-12511,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.686,106.337
12049,Mễ Sở,Me So,me-so-12049,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.893,105.919
12103,Mỹ Hào,My Hao,my-hao-12103,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.941,106.059
13057,Nam Cường,Nam Cuong,nam-cuong-13057,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.36,106.555
12961,Nam Thái Ninh,Nam Thai Ninh,nam-thai-ninh-12961,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.477,106.516
12904,Nam Thụy Anh,Nam Thuy Anh,nam-thuy-anh-12904,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.55,106.469
12763,Nam Tiên Hưng,Nam Tien Hung,nam-tien-hung-12763,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.517,106.303
13063,Nam Tiền Hải,Nam Tien Hai,nam-tien-hai-13063,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.329,106.51
12775,Nam Đông Hưng,Nam Dong Hung,nam-dong-hung-12775,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.51,106.37
12286,Nghĩa Dân,Nghia Dan,nghia-dan-12286,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.778,106.034
12031,Nghĩa Trụ,Nghia Tru,nghia-tru-12031,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.94,105.98
12532,Nguyễn Du,Nguyen Du,nguyen-du-12532,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.647,106.302
12184,Nguyễn Trãi,Nguyen Trai,nguyen-trai-12184,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.798,106.108
12064,Nguyễn Văn Linh,Nguyen Van Linh,nguyen-van-linh-12064,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.915,106.054
12517,Ngọc Lâm,Ngoc Lam,ngoc-lam-12517,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.679,106.277
12595,Ngự Thiên,Ngu Thien,ngu-thien-12595,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.635,106.182
12004,Như Quỳnh,Nhu Quynh,nhu-quynh-12004,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.983,105.98
12148,Phạm Ngũ Lão,Pham Ngu Lao,pham-ngu-lao-12148,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.869,106.11
11953,Phố Hiến,Pho Hien,pho-hien-11953,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.663,106.058
12523,Phụ Dực,Phu Duc,phu-duc-12523,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.647,106.425
12025,Phụng Công,Phung Cong,phung-cong-12025,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.961,105.917
12391,Quang Hưng,Quang Hung,quang-hung-12391,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.741,106.183
13132,Quang Lịch,Quang Lich,quang-lich-13132,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.422,106.415
12577,Quỳnh An,Quynh An,quynh-an-12577,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.613,106.352
12472,Quỳnh Phụ,Quynh Phu,quynh-phu-12472,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.648,106.363
11983,Sơn Nam,Son Nam,son-nam-11983,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.684,106.038
13225,Thái Bình,Thai Binh,thai-binh-13225,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.403,106.594
12922,Thái Ninh,Thai Ninh,thai-ninh-12922,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.537,106.569
12826,Thái Thụy,Thai Thuy,thai-thuy-12826,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.541,106.511
13222,Thư Trì,Thu Tri,thu-tri-13222,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.489,106.265
13264,Thư Vũ,Thu Vu,thu-vu-13264,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.386,106.35
12127,Thượng Hồng,Thuong Hong,thuong-hong-12127,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.936,106.127
12631,Thần Khê,Than Khe,than-khe-12631,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.596,106.288
12865,Thụy Anh,Thuy Anh,thuy-anh-12865,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.571,106.503
12361,Tiên Hoa,Tien Hoa,tien-hoa-12361,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.681,106.169
12754,Tiên Hưng,Tien Hung,tien-hung-12754,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.54,106.264
12634,Tiên La,Tien La,tien-la-12634,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.607,106.211
12364,Tiên Lữ,Tien Lu,tien-lu-12364,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.682,106.142
12424,Tiên Tiến,Tien Tien,tien-tien-12424,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.697,106.197
12970,Tiền Hải,Tien Hai,tien-hai-12970,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.377,106.522
12223,Triệu Việt Vương,Trieu Viet Vuong,trieu-viet-vuong-12223,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.858,105.973
13093,Trà Giang,Tra Giang,tra-giang-13093,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.474,106.449
12817,Trà Lý,Tra Ly,tra-ly-12817,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.48,106.356
12452,Trần Hưng Đạo,Tran Hung Dao,tran-hung-dao-12452,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.449,106.323
12454,Trần Lãm,Tran Lam,tran-lam-12454,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.44,106.354
11977,Tân Hưng,Tan Hung,tan-hung-11977,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.631,106.098
13246,Tân Thuận,Tan Thuan,tan-thuan-13246,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.424,106.244
12583,Tân Tiến,Tan Tien,tan-tien-12583,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.594,106.435
12919,Tây Thái Ninh,Tay Thai Ninh,tay-thai-ninh-12919,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.509,106.453
12850,Tây Thụy Anh,Tay Thuy Anh,tay-thuy-anh-12850,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.587,106.469
13039,Tây Tiền Hải,Tay Tien Hai,tay-tien-hai-13039,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.358,106.483
12427,Tống Trân,Tong Tran,tong-tran-12427,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.673,106.229
12238,Việt Tiến,Viet Tien,viet-tien-12238,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.824,106.019
12091,Việt Yên,Viet Yen,viet-yen-12091,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.88,105.99
12019,Văn Giang,Van Giang,van-giang-12019,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.929,105.933
12466,Vũ Phúc,Vu Phuc,vu-phuc-12466,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.415,106.306
13141,Vũ Quý,Vu Quy,vu-quy-13141,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.402,106.382
13192,Vũ Thư,Vu Thu,vu-thu-13192,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.426,106.263
13279,Vũ Tiên,Vu Tien,vu-tien-13279,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.358,106.292
13219,Vạn Xuân,Van Xuan,van-xuan-13219,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.487,106.213
12166,Xuân Trúc,Xuan Truc,xuan-truc-12166,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.826,106.059
12073,Yên Mỹ,Yen My,yen-my-12073,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.878,106.058
13021,Ái Quốc,Ai Quoc,ai-quoc-13021,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.375,106.528
12142,Ân Thi,An Thi,an-thi-12142,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.813,106.096
12406,Đoàn Đào,Doan Dao,doan-dao-12406,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.73,106.141
12688,Đông Hưng,Dong Hung,dong-hung-12688,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.549,106.34
12793,Đông Quan,Dong Quan,dong-quan-12793,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.512,106.417
12943,Đông Thái Ninh,Dong Thai Ninh,dong-thai-ninh-12943,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.489,106.567
12862,Đông Thụy Anh,Dong Thuy Anh,dong-thuy-anh-12862,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.596,106.609
12736,Đông Tiên Hưng,Dong Tien Hung,dong-tien-hung-12736,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.549,106.319
12988,Đông Tiền Hải,Dong Tien Hai,dong-tien-hai-12988,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.445,106.571
12133,Đường Hào,Duong Hao,duong-hao-12133,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.902,106.112
11995,Đại Đồng,Dai Dong,dai-dong-11995,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.991,106.066
12526,Đồng Bằng,Dong Bang,dong-bang-12526,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.652,106.384
13003,Đồng Châu,Dong Chau,dong-chau-13003,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.393,106.578
12313,Đức Hợp,Duc Hop,duc-hop-12313,2,Xã/Phường,33,Hưng Yên,Hung Yen,hung-yen-33,20.729,105.986
11407,An Biên,An Bien,an-bien-11407,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.83,106.68
11581,An Dương,An Duong,an-duong-11581,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.868,106.61
11674,An Hưng,An Hung,an-hung-11674,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.744,106.605
11617,An Hải,An Hai,an-hai-11617,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.861,106.637
11668,An Khánh,An Khanh,an-khanh-11668,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.763,106.6
11629,An Lão,An Lao,an-lao-11629,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.822,106.556
11593,An Phong,An Phong,an-phong-11593,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.877,106.562
10645,An Phú,An Phu,an-phu-10645,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.997,106.35
11647,An Quang,An Quang,an-quang-11647,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.804,106.529
10792,An Thành,An Thanh,an-thanh-10792,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.94,106.495
11635,An Trường,An Truong,an-truong-11635,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.845,106.561
10966,Bình Giang,Binh Giang,binh-giang-10966,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.876,106.193
11948,Bạch Long Vĩ,Bach Long Vi,bach-long-vi-11948,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.124,107.727
11473,Bạch Đằng,Bach Dang,bach-dang-11473,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.956,106.749
10678,Bắc An Phụ,Bac An Phu,bac-an-phu-10678,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,21.052,106.481
11254,Bắc Thanh Miện,Bac Thanh Mien,bac-thanh-mien-11254,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.81,106.194
10549,Chu Văn An,Chu Van An,chu-van-an-10549,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,21.112,106.392
10546,Chí Linh,Chi Linh,chi-linh-10546,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,21.107,106.387
11131,Chí Minh,Chi Minh,chi-minh-11131,2,Xã/Phường,31,Hải Phòng,Hai Phong,hai-phong-31,20.796,106.434
